mark,name_model,type_of_car,type_of_drive,type_fuel,engine,power,mileage,is_broken,price,year
ford,transit,микроавтобус,передний,дизель,2.2 MT (85 л.с.),85,443574,False,890000,2007
ford,transit,микроавтобус,задний,дизель,2.4 MT (62 л.с.),62,90000,False,903000,1977
ford,transit,фургон,задний,дизель,2.2 MT (135 л.с.),135,370000,False,1650000,2016
ford,transit,фургон,задний,дизель,2.2 MT (155 л.с.),155,531062,False,799000,2011
ford,transit,фургон,задний,дизель,2.4 MT (140 л.с.),140,470000,False,1499000,2013
ford,transit,фургон,передний,дизель,2.2 MT (85 л.с.),85,251000,False,1000000,2008
ford,transit,фургон,задний,дизель,2.4 MT (115 л.с.),115,214000,False,950000,2008
ford,transit,фургон,задний,дизель,2.2 MT (135 л.с.),135,165,False,6500000,2022
ford,transit,фургон,задний,дизель,2.2 MT (135 л.с.),135,19749,False,3500000,2019
ford,transit,фургон,задний,дизель,2.2 MT (135 л.с.),135,160,False,6510000,2022
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,140045,False,3850000,2020
ford,transit,микроавтобус,передний,дизель,2.2 MT (125 л.с.),125,195947,False,2390000,2016
ford,transit,фургон,передний,дизель,2.2 MT (155 л.с.),155,183472,False,2950000,2018
ford,transit,фургон,передний,дизель,2.2 MT (155 л.с.),155,259152,False,2850000,2018
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,147562,False,3150000,2019
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,79757,False,4800000,2021
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,46530,False,4970000,2021
ford,transit,фургон,передний,дизель,2.2 MT (155 л.с.),155,131792,False,2950000,2018
ford,transit,микроавтобус,задний,дизель,2.2 MT (135 л.с.),135,15841,False,5520000,2021
ford,transit,фургон,задний,дизель,2.2 MT (135 л.с.),135,64903,False,6100000,2022
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,115763,False,2298000,2019
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,127145,False,3650000,2021
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,103247,False,4750000,2021
ford,transit,фургон,задний,дизель,2.2 MT (135 л.с.),135,110937,False,3950000,2019
ford,transit,фургон,полный,дизель,2.2 MT (125 л.с.),125,5327,False,5350000,2022
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,76923,False,3450000,2019
ford,transit,пикап,задний,дизель,2.2 MT (155 л.с.),155,87070,False,3550999,2021
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,28587,False,4650000,2022
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,60201,False,4520000,2022
ford,transit,микроавтобус,задний,дизель,2.2 MT (135 л.с.),135,370519,False,1690000,2017
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,63525,False,4350000,2022
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,116766,False,3650000,2021
ford,transit,фургон,задний,дизель,2.2 MT (135 л.с.),135,2739,False,6300000,2022
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,10542,False,4590000,2018
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,152922,False,3350000,2020
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,55020,False,4400000,2022
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,98485,False,3410000,2019
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,47917,False,4100000,2020
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,60813,False,4830000,2021
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,150491,False,1990999,2018
ford,transit,пикап,задний,дизель,2.2 MT (155 л.с.),155,244000,False,1699000,2015
ford,transit,фургон,задний,дизель,2.2 MT (125 л.с.),125,154000,False,2050000,2018
ford,transit,пикап,задний,дизель,2.2 MT (125 л.с.),125,78000,False,2599000,2020
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,170150,False,2200000,2018
ford,transit,пикап,задний,дизель,2.2 MT (125 л.с.),125,90160,False,2549000,2020
ford,transit,пикап,задний,дизель,2.2 MT (155 л.с.),155,98783,False,3530999,2021
ford,transit,пикап,задний,дизель,2.2 MT (125 л.с.),125,91000,False,2299000,2019
ford,transit,пикап,задний,дизель,2.2 MT (125 л.с.),125,113000,False,1999000,2018
ford,transit,фургон,задний,дизель,2.2 MT (125 л.с.),125,78132,False,3500555,2020
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,100638,False,2470999,2019
ford,transit,фургон,задний,дизель,2.2 MT (125 л.с.),125,97000,False,2299000,2019
ford,transit,фургон,задний,дизель,2.2 MT (125 л.с.),125,58977,False,3800555,2021
ford,transit,микроавтобус,задний,дизель,2.2 MT (125 л.с.),125,80111,False,2549000,2020
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,56407,False,2690999,2019
ford,transit,фургон,задний,дизель,2.2 MT (125 л.с.),125,108300,False,2549000,2020
ford,transit,пикап,задний,дизель,2.2 MT (125 л.с.),125,125000,False,1999000,2018
ford,transit,фургон,передний,дизель,2.2 MT (125 л.с.),125,169297,False,2520999,2019
ford,transit_connect,фургон,передний,дизель,1.8 MT (90 л.с.),90,190000,False,420000,2008
ford,transit_connect,фургон,передний,дизель,1.8 MT (90 л.с.),90,280000,False,520000,2008
ford,transit_connect,фургон,передний,дизель,1.8 MT (90 л.с.),90,333000,False,280000,2008
gac,gs8,внедорожник,полный,бензин,2.0 AT (248 л.с.),248,10,False,4299000,2023
geely,atlas,внедорожник,полный,бензин,2.4 AT (149 л.с.),149,37818,False,2139000,2019
geely,atlas_pro,внедорожник,передний,бензин,1.5 AT (177 л.с.),177,85,False,3199000,2023
geely,coolray,внедорожник,передний,бензин,1.5 AMT (174 л.с.),174,388,False,2950000,2023
geely,coolray,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,10000,False,2250000,2020
geely,coolray,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,38458,False,2067000,2021
geely,coolray,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,23300,False,2345000,2022
geely,coolray,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,48678,False,2199000,2021
geely,coolray,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,3866,False,3499000,2022
geely,coolray,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,31302,False,2255000,2021
geely,mk,седан,передний,бензин,1.5 MT (94 л.с.),94,193000,False,140000,2010
geely,mk,седан,передний,бензин,1.5 MT (94 л.с.),94,96500,False,150000,2012
geely,mk,седан,передний,бензин,1.5 MT (94 л.с.),94,133000,False,340000,2014
geely,mk_cross,хетчбэк,передний,бензин,1.5 MT (94 л.с.),94,196000,False,220000,2012
geely,mk_cross,хетчбэк,передний,бензин,1.5 MT (94 л.с.),94,75,False,1190000,2014
geely,mk_cross,хетчбэк,передний,бензин,1.5 MT (94 л.с.),94,170000,True,150000,2013
geely,monjaro,внедорожник,полный,бензин,2.0 AT (238 л.с.),238,600,False,4300000,2023
geely,monjaro,внедорожник,полный,бензин,2.0 AT (238 л.с.),238,600,False,4300000,2023
geely,monjaro,внедорожник,полный,бензин,2.0 AT (238 л.с.),238,100,False,4399500,2023
geely,tugella,внедорожник,полный,бензин,2.0 AT (238 л.с.),238,34870,False,3799000,2022
geely,tugella,внедорожник,полный,бензин,2.0 AT (238 л.с.),238,18909,False,3504000,2021
genesis,gv80,внедорожник,полный,дизель,3.0 AT (278 л.с.),278,41000,False,6000000,2020
gmc,envoy,внедорожник,полный,бензин,4.2 AT (273 л.с.),273,280000,False,400000,2002
gmc,terrain,внедорожник,полный,бензин,1.5 AT (170 л.с.),170,24408,False,3550000,2022
gmc,terrain,внедорожник,полный,бензин,1.5 AT (173 л.с.),173,107953,False,2350000,2017
golden_dragon,mpv,микроавтобус,задний,бензин,2.2 MT (100 л.с.),100,250000,False,130000,2006
great_wall,deer,пикап,полный,бензин,2.2 MT (105 л.с.),105,22778,False,350000,2005
great_wall,hover_h3,внедорожник,полный,бензин,2.0 MT (122 л.с.),122,170450,False,699000,2011
great_wall,hover_h3,внедорожник,полный,бензин,2.0 MT (122 л.с.),122,186633,False,733000,2011
great_wall,hover_h3,внедорожник,полный,бензин,2.0 MT (115 л.с.),115,142243,False,949000,2014
great_wall,hover_h3,внедорожник,полный,бензин,2.0 MT (122 л.с.),122,121400,False,785000,2011
great_wall,hover_h3,внедорожник,полный,бензин,2.0 MT (116 л.с.),116,162000,False,855000,2015
great_wall,hover_h3,внедорожник,полный,бензин,2.0 MT (115 л.с.),115,156000,False,790000,2013
great_wall,hover_h3,внедорожник,полный,бензин,2.0 MT (115 л.с.),115,210646,False,690000,2013
great_wall,hover_h5,внедорожник,полный,дизель,2.0 AT (143 л.с.),143,86389,False,979000,2014
great_wall,hover_m2,универсал,передний,бензин,1.5 MT (99 л.с.),99,310000,False,450000,2013
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer,пикап,полный,дизель,2.0 AT (150 л.с.),150,0,False,3629000,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2753150,2023
great_wall,poer_kingkong,пикап,полный,бензин,2.0 MT (190 л.с.),190,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,бензин,2.0 MT (190 л.с.),190,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2719150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2719150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2719150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,бензин,2.0 MT (190 л.с.),190,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2753150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2549150,2023
great_wall,poer_kingkong,пикап,полный,бензин,2.0 MT (190 л.с.),190,0,False,3207200,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2753150,2023
great_wall,poer_kingkong,пикап,полный,дизель,2.0 MT (150 л.с.),150,0,False,2719150,2023
great_wall,safe,внедорожник,полный,бензин,2.2 MT (105 л.с.),105,160000,False,390000,2006
great_wall,safe,внедорожник,полный,бензин,2.2 MT (105 л.с.),105,160000,False,390000,2006
great_wall,sailor,пикап,задний,бензин,2.2 MT (105 л.с.),105,160000,False,230000,2006
great_wall,wingle,пикап,полный,бензин,2.2 MT (110 л.с.),110,81000,False,333000,2011
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,8721,False,3399000,2022
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3169000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3169000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3109000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,12494,False,3599500,2022
haval,dargo,внедорожник,передний,бензин,2.0 AMT (192 л.с.),192,0,False,2999000,2023
haval,dargo,внедорожник,передний,бензин,2.0 AMT (192 л.с.),192,0,False,2999000,2023
haval,dargo,внедорожник,передний,бензин,2.0 AMT (192 л.с.),192,0,False,2999000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,2919000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3109000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,2919000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3169000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3109000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3109000,2023
haval,dargo,внедорожник,передний,бензин,2.0 AMT (192 л.с.),192,0,False,2999000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,2919000,2023
haval,dargo,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3169000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3289000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3189000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3499000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3189000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3289000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3289000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3269000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3189000,2023
haval,dargo_x,внедорожник,полный,бензин,2.0 AMT (192 л.с.),192,0,False,3289000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2270000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2319000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2319000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2270000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2270000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2319000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,61091,False,2179000,2020
haval,f7,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,59000,False,2450000,2021
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,30954,False,2850000,2020
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,48989,False,2095000,2020
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2270000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,71707,False,2100000,2019
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2270000,2023
haval,f7,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2419000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,31000,False,2399000,2021
haval,f7,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2419000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2319000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3079000,2023
haval,f7,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2419000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3470430,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2270000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2319000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2270000,2023
haval,f7,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2369000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2619000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2799000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2719000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2719000,2023
haval,f7,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2319000,2023
haval,f7,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2369000,2023
haval,f7,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2419000,2023
haval,f7,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2369000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2799000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2719000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2619000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2799000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2619000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2799000,2023
haval,f7,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2799000,2023
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2369000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2409000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2337000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2337000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,60806,False,2624000,2021
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,41000,False,2300000,2021
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2219000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,12,False,2939000,2022
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2619000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3379000,2023
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2629000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,3063800,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2337000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2337000,2023
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2219000,2023
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2369000,2023
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2219000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3089000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3069000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2409000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2337000,2023
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2369000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2409000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3089000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2409000,2023
haval,f7x,внедорожник,передний,бензин,1.5 AMT (150 л.с.),150,0,False,2219000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2409000,2023
haval,f7x,внедорожник,полный,бензин,1.5 AMT (150 л.с.),150,0,False,2337000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2619000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2619000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3069000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,2619000,2022
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3069000,2023
haval,f7x,внедорожник,полный,бензин,2.0 AMT (190 л.с.),190,0,False,3089000,2023
